NAME,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"NEW HARMONY, UT US",6.0,3.0,10.0,9.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,10.0,9.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0
"NEWCASTLE 0.6 SSW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,12.0,11.0,12.0,11.0
"NIBLEY 1.0 WNW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
"NORTH LOGAN 0.7 E, UT US",,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,
"NORTH LOGAN 0.8 ESE, UT US",,,,,,,,,,,,,,,,,,1.0,11.0,,10.0,10.0,11.0,11.0,10.0,11.0,10.0,9.0,11.0,5.0,
"NORTH LONG POINT UTAH, UT US",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"NORTH OGDEN 1.2 S, UT US",,,,,,,,,,,,,,,,,,,,7.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,3.0,,,
"NORWAY KAMAS 10 W UTAH, UT US",0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"NUTTER S RANCH, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
"OAK CITY 0.3 SSE, UT US",,,,,,,,,,,,,,,,,7.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"OAK CITY, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,9.0,10.0,11.0,11.0,12.0,11.0,12.0,10.0,12.0,12.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0
"OAK CREEK, UT US",,,,,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"OAKLEY 0.9 SW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,11.0,7.0
"OAKLEY 1.0 SW, UT US",,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
"OASIS 1.2 NE, UT US",,,,,,,,,,,,,,,,,,,,,,3.0,9.0,,12.0,1.0,,,,,
"OGDEN 2.0 NE, UT US",,,,,,,,,,,,,,,,,,,,11.0,12.0,12.0,,,,,,,,,
"OGDEN HINKLEY AIRPORT, UT US",,,,,,,8.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"OGDEN NE BENCH, UT US",,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"OGDEN PIONEER PH, UT US",9.0,12.0,12.0,12.0,12.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,10.0,12.0,12.0,11.0,11.0,7.0,,,,,,,,,,,,
"OGDEN SUGAR FACTORY, UT US",12.0,12.0,12.0,12.0,11.0,12.0,11.0,11.0,12.0,11.0,11.0,10.0,12.0,8.0,12.0,4.0,6.0,2.0,,,,,,,,,,,,,
"OLMSTEAD PH, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.0,4.0,,,,,,,,,,,,,,,,,,,
"ORDERVILLE, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,8.0,12.0,11.0,12.0,12.0,10.0,11.0,11.0,4.0,12.0,11.0,4.0,,,,,,,,
"OREM 1.4 ESE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,9.0,11.0
"OREM 1.7 SSW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,4.0,5.0,1.0,4.0,4.0
"OREM 2.6 S, UT US",,,,,,,,,,,,,,,,,,1.0,9.0,11.0,4.0,,,,,,,,,,
"OREM TREATMENT PLANT, UT US",12.0,4.0,1.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,11.0,12.0,5.0,,,,,,,,,,,,
"ORTON 4.7 SSE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,11.0,12.0,12.0,12.0
"OTTER CREEK UTAH, UT US",,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"OURAY 4 NE, UT US",11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,0.0,6.0,12.0,12.0,11.0,12.0,12.0,12.0,10.0,12.0,12.0,12.0
"PANGUITCH 0.1 E, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,,,,
"PANGUITCH LAKE RANGER STATION, UT US",,,,,,,,,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"PANGUITCH, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,7.0,6.0,3.0,,,,1.0,11.0,4.0,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0
"PARAGONAH, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,5.0,10.0,12.0,1.0,,2.0,1.0,,1.0,,,,,,,,,,,0.0,3.0
"PARIA RANGER STATION, UT US",,,,,,,,11.0,12.0,12.0,10.0,10.0,11.0,11.0,12.0,10.0,11.0,11.0,9.0,4.0,8.0,9.0,5.0,9.0,5.0,8.0,10.0,5.0,9.0,9.0,11.0
"PARIETTE DRAW, UT US",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
"PARK CITY 1.3 E, UT US",,,,,,,,,,,,,,,,,,1.0,6.0,3.0,7.0,8.0,5.0,,,,,,,,
"PARK CITY 1.4 NNW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,8.0
"PARK CITY 4 NW, UT US",3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PARK CITY 5.5 NNE, UT US",,,,,,,,,,,,,,,,,2.0,1.0,2.0,,2.0,7.0,10.0,6.0,,,,,,,
"PARK CITY 8.6 NNW, UT US",,,,,,,,,,,,,,,,,,,,1.0,6.0,,,,,,,,,,
"PARK CITY 8.7 NW, UT US",,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,
"PARK CITY, UT US",4.0,12.0,10.0,11.0,10.0,9.0,10.0,12.0,11.0,12.0,11.0,11.0,11.0,12.0,11.0,10.0,,,,,,,,2.0,9.0,11.0,11.0,10.0,9.0,2.0,1.0
"PARLEY S SUMMIT, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"PAROWAN 0.5 NNW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,11.0,10.0
"PARRISH CREEK, UT US",,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"PARTOUN, UT US",8.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,9.0,8.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"PAYSON RANGER STATION, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"PAYSON, UT US",12.0,12.0,12.0,12.0,7.0,12.0,12.0,6.0,,,,,,,,,,,,,,,,,,,,,,,
"PERRY 0.6 S, UT US",,,,,,,,,,,,,,,,,,,5.0,7.0,7.0,5.0,1.0,3.0,4.0,7.0,5.0,6.0,11.0,5.0,10.0
"PICKLE KEG, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"PINE CREEK, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"PINEVIEW DAM, UT US",4.0,3.0,1.0,5.0,2.0,3.0,12.0,12.0,12.0,12.0,11.0,11.0,12.0,11.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0
"PLEASANT GROVE 1.0 WNW, UT US",,,,,,,,,,,,,,,,,,,,7.0,12.0,5.0,,,,,,,,,
"PLEASANT GROVE UTAH, UT US",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PLEASANT GROVE, UT US",12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,10.0,12.0,11.0,2.0,9.0,10.0,11.0,12.0,12.0,11.0
"PLEASANT VIEW 1.2 S, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
"PLYMOUTH, UT US",12.0,11.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,9.0,8.0,12.0,11.0,11.0,12.0,12.0,12.0,10.0,12.0,11.0,11.0,12.0,11.0,11.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0
"PRICE 2.2 W, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12.0,12.0,4.0,
"PRICE 3 E, UT US",,,,,,,,,,,,,,,,,,,,3.0,12.0,12.0,5.0,,,,,,,,
"PRICE 6.6 ESE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
"PRICE BLM, UT US",12.0,12.0,12.0,7.0,12.0,11.0,12.0,12.0,12.0,12.0,9.0,11.0,11.0,12.0,12.0,12.0,10.0,12.0,3.0,4.0,12.0,11.0,12.0,9.0,6.0,9.0,,,,,
"PRICE CARBON CO AIRPORT, UT US",,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,5.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"PROMONTORY, UT US",9.0,12.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PROVIDENCE 0.2 W, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,,,
"PROVIDENCE 0.5 NW, UT US",,,,,,,,,,,,,,,,,,,,,7.0,9.0,3.0,,,,,,,,
"PROVIDENCE 0.7 NW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,4.0,1.0,5.0
"PROVIDENCE 0.8 WNW, UT US",,,,,,,,,,,,,,,,,2.0,10.0,8.0,10.0,8.0,10.0,10.0,10.0,9.0,10.0,11.0,11.0,11.0,12.0,12.0
"PROVO 22 E, UT US",,,,,,,,,,,,,,,,,,,5.0,12.0,11.0,8.0,5.0,,,,,,,,
"PROVO 3.4 SSE, UT US",,,,,,,,,,,,,,,,,3.0,6.0,,,,,,,,,,,,,
"PROVO BYU, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"RANDOLPH 0.4 NNW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,
"RANDOLPH, UT US",12.0,6.0,,,7.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,11.0,12.0,11.0,11.0,11.0,12.0
"RAY S VALLEY UTAH, UT US",,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RED DOME ROSETTE 22 S, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
"RED PINE RIDGE, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"REDDEN MINE LWR, UT US",,,,,,,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"REES FLAT, UT US",,,,,,,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"RICHFIELD RADIO KSVC, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,11.0,7.0,12.0,12.0,11.0,12.0,12.0
"RICHMOND 0.5 WNW, UT US",,,,,,,,,,,,,,,,,5.0,2.0,3.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,5.0,3.0,11.0,12.0,12.0
"RICHMOND 1.6 NE, UT US",,,,,,,,,,,,,,,,,,3.0,2.0,1.0,,,,,,,,,,,
"RICHMOND, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"ROCK CREEK, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"ROCKVILLE 5.1 SW, UT US",,,,,,,,,,,,,,,,,,,1.0,12.0,12.0,11.0,12.0,12.0,11.0,3.0,,,,,
"ROCKY BASIN SETTLEME, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"ROOSEVELT 0.2 WSW, UT US",,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
"ROOSEVELT 1.1 SE, UT US",,,,,,,,,,,,,,,,,,,,4.0,8.0,,,,,,,,,,
"ROOSEVELT RADIO, UT US",12.0,12.0,12.0,11.0,12.0,12.0,9.0,12.0,12.0,4.0,0.0,0.0,0.0,9.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"ROSEBUD UTAH, UT US",,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ROSETTE, UT US",12.0,12.0,12.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,12.0,12.0,12.0,10.0,12.0,10.0,12.0,12.0,8.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0
"ROY 0.5 NE, UT US",,,,,,,,,,,,,,,,,,1.0,11.0,2.0,,,,,,,,,,,
"ROY 1.7 NNE, UT US",,,,,,,,,,,,,,,,,,,6.0,8.0,10.0,11.0,3.0,,,,,,,,
"SALEM 1.2 SW, UT US",,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,
"SALINA 24 E, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,10.0,12.0,11.0,12.0,12.0,12.0,11.0,10.0,11.0,11.0,12.0,12.0,11.0,11.0,11.0,12.0,12.0,12.0,11.0
"SALINA, UT US",11.0,12.0,5.0,,,,,,,,,,,,6.0,11.0,12.0,12.0,12.0,6.0,,,,,,,,,,,
"SALT LAKE CITY 0.7 NNW, UT US",,,,,,,,,,,,,,,,,,,4.0,3.0,,,,,,,,,,,
"SALT LAKE CITY 1.8 SE, UT US",,,,,,,,,,,,,,,,,,,9.0,12.0,12.0,12.0,12.0,12.0,9.0,11.0,10.0,12.0,12.0,12.0,12.0
"SALT LAKE CITY 2.1 NE, UT US",,,,,,,,,,,,,,,,,,,8.0,,,1.0,,,,,,,9.0,11.0,12.0
"SALT LAKE CITY 2.1 SE, UT US",,,,,,,,,,,,,,,,,6.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,3.0,,,,
"SALT LAKE CITY 3.3 E, UT US",,,,,,,,,,,,,,,,,1.0,10.0,3.0,6.0,9.0,8.0,8.0,8.0,7.0,9.0,7.0,6.0,8.0,10.0,9.0
"SALT LAKE CITY 3.6 SE, UT US",,,,,,,,,,,,,,,,,,1.0,11.0,11.0,11.0,10.0,9.0,11.0,,,,,,,
"SALT LAKE CITY 3.8 E, UT US",,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,1.0,,1.0,1.0,,,1.0
"SALT LAKE CITY 4.1 ESE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.0,,,
"SALT LAKE CITY 4.5 SE, UT US",,,,,,,,,,,,,,,,,,,,,11.0,12.0,12.0,8.0,,,,,,,
"SALT LAKE CITY 4.9 SE, UT US",,,,,,,,,,,,,,,,,,9.0,12.0,11.0,12.0,8.0,3.0,,,,,,,,
"SALT LAKE CITY 8.3 ENE, UT US",,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,
"SALT LAKE CITY 8.3 WSW, UT US",,,,,,,,,,,,,,,,,,,,,,,,7.0,,,3.0,12.0,12.0,11.0,10.0
"SALT LAKE CITY E BENCH, UT US",9.0,12.0,12.0,11.0,12.0,9.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,1.0,,,,,,,,,,,,,,,,,
"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"SALT LAKE TRIAD CENTER, UT US",12.0,12.0,11.0,10.0,11.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,10.0,11.0,11.0,12.0,11.0,12.0,12.0,10.0,11.0,5.0,,,,,,,,,
"SANDY 1.0 ESE, UT US",,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
"SANDY 1.1 NNE, UT US",,,,,,,,,,,,,,,,,,,7.0,12.0,11.0,12.0,11.0,10.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0
"SANDY 1.2 SSW, UT US",,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,,,,,,,,,,
"SANDY 1.6 NE, UT US",,,,,,,,,,,,,,,,,5.0,3.0,6.0,,1.0,,,,,3.0,12.0,9.0,,,
"SANDY 1.7 WNW, UT US",,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,,,,,,,
"SANDY 2.0 ESE, UT US",,,,,,,,,,,,,,,,,,4.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,4.0,
"SANDY 2.0 NE, UT US",,,,,,,,,,,,,,,,,4.0,10.0,10.0,11.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"SANDY 2.1 WNW, UT US",,,,,,,,,,,,,,,,,,1.0,8.0,12.0,10.0,,,,,8.0,12.0,12.0,12.0,10.0,11.0
"SANDY 2.7 SE, UT US",,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
"SANTA CLARA 1.3 SE, UT US",,,,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,
"SANTAQUIN CHLORINATOR, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"SCIPIO, UT US",10.0,11.0,5.0,1.0,5.0,5.0,8.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,11.0,10.0,11.0,12.0,11.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0
"SCOFIELD DAM, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
"SCOFIELD SKYLINE MINE, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,12.0,8.0,11.0,11.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"SEELEY CREEK, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"SEGO CANYON THOMPSON 10 N UTA, UT US",0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
"SEVIER DRY LAKE, UT US",12.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SEVIER RESERVOIR SCIPIO 9 NNE, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SHIFTING SANDS RANCH, UT US",7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SIGNAL PEAK MONROE 5 E UTAH, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SIGURD U P AND L, UT US",12.0,12.0,11.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SILVER LAKE BRIGHTON, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,12.0,12.0,11.0,12.0,12.0,12.0,4.0,10.0,11.0,12.0,11.0,12.0,12.0,12.0,10.0,12.0,12.0,12.0
"SIMPSON SPRINGS VERNON 18 W, UT US",0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
"SIXMILE RIDGE 0.5 SW, UT US",,,,,,,,,,,,,,,,,,,,,,4.0,6.0,6.0,6.0,,,,,,
"SKUNK RIDGE DELLE 8 NW, UT US",0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
"SMITH AND MOREHOUSE, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"SNAKE CREEK POWERHOUSE, UT US",12.0,12.0,11.0,12.0,12.0,11.0,11.0,12.0,12.0,12.0,6.0,6.0,10.0,11.0,9.0,8.0,7.0,,,,,,,,,,,,,,0.0
"SNOWBIRD, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"SNYDERVILLE, UT US",,12.0,9.0,3.0,1.0,5.0,8.0,8.0,9.0,9.0,10.0,8.0,8.0,9.0,7.0,11.0,7.0,10.0,10.0,5.0,7.0,10.0,10.0,10.0,10.0,9.0,6.0,8.0,11.0,3.0,8.0
"SOLDIER SUMMIT, UT US",1.0,0.0,,,,,5.0,8.0,11.0,11.0,5.0,,,,,,,,,,,,,,,,,,,,
"SOUTH OGDEN 1.2 ESE, UT US",,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,
"SOUTH OGDEN 1.3 N, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0
"SOUTH OGDEN 1.5 SSE, UT US",,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,
"SOUTH SALT LAKE 2.4 NE, UT US",,,,,,,,,,,,,,,,,5.0,9.0,10.0,10.0,4.0,,,,,,,,,,
"SOUTH WEBER 0.3 ESE, UT US",,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,
"SPANISH FORK 1.0 W, UT US",,,,,,,,,,,,,,,,,1.0,,5.0,3.0,11.0,12.0,12.0,11.0,11.0,10.0,11.0,,,,
"SPANISH FORK POWER HOUSE, UT US",12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,4.0,11.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0
"SPANISH VALLEY 25 SW, UT US",,,,,,,,,,,,,,,,,,,,3.0,12.0,12.0,5.0,,,,,,,,
"SPIRIT LK, UT US",,,,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"SPRINGDALE 0.6 SW, UT US",,,,,,,,,,,,,,,,,,,5.0,9.0,12.0,12.0,12.0,12.0,4.0,,,,,,
"SQUAW SPRINGS, UT US",,,,,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"ST GEORGE 3.1 NW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,7.0,,,2.0
"ST GEORGE MUNICIPAL AIRPORT, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,7.0,12.0,7.0,11.0
"ST. GEORGE 1.5 SSW, UT US",,,,,,,,,,,,,,,,,,,11.0,8.0,10.0,8.0,,,,,,,,,
"ST. GEORGE 11.9 N, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,12.0,12.0,12.0,12.0
