NAME,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"MODENA, UT US",11.95,12.76,13.99,12.0,8.14,12.41,14.02,6.83,13.0,6.21,3.58,3.2800000000000002,0.0,,,,,,,,,,,,,,,,,,
"MONTE CRISTO, UT US",27.42,40.94,37.15,0.0,48.230000000000004,41.03,46.7,38.86,35.31,30.14,31.0,34.82,39.11,43.85,0.0,32.17,36.85,36.85,46.04,46.76,32.35,27.46,46.67,34.12,42.25,49.38,30.97,47.84,30.47,40.760000000000005,34.76
"MONTICELLO 0.3 W, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24
"MONTICELLO 0.4 SW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89,10.74
"MONTICELLO 0.8 SW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,,,
"MONTICELLO 0.9 W, UT US",,,,,,,,,,,,,,,,,,,11.16,13.629999999999999,8.73,,,,,,,,,,
"MONTICELLO 1.2 E, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.87,0.72,
"MONTICELLO 2 E, UT US",15.99,19.830000000000002,17.43,59.4,12.709999999999999,21.39,15.620000000000001,17.23,15.89,14.91,9.0,13.51,18.98,20.22,19.0,12.89,9.870000000000001,10.68,19.14,0.24,,,,,,,,,,,
"MONTICELLO 2.3 SW, UT US",,,,,,,,,,,,,,,,,,,,,,8.879999999999999,7.0,23.91,2.73,,,,,,
"MONTICELLO 24 NW, UT US",,,,,,,,,,,,,,,,,,,2.5,8.02,5.82,10.94,2.91,,,,,,,,
"MONTICELLO NUMBER 2, UT US",,,,,,,,,,,,,,,,,,,,10.77,12.01,16.34,13.98,23.56,17.259999999999998,11.53,13.65,20.69,9.54,16.61,13.66
"MOON LAKE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
"MORGAN 0.8 SE, UT US",,,,,,,,,,,,,,,,,,4.58,20.65,17.11,10.95,11.1,19.81,13.62,,,,,,,
"MORGAN, UT US",13.55,9.57,16.41,41.699999999999996,21.67,13.42,20.08,16.39,13.95,10.41,13.46,15.49,17.53,18.03,53.9,14.02,14.55,15.190000000000001,16.43,2.12,2.19,,,,,5.73,15.58,21.47,11.34,16.21,14.55
"MORONI, UT US",8.4,11.15,7.35,27.0,7.390000000000001,10.56,11.57,8.6,16.69,6.88,7.8500000000000005,8.61,11.92,13.620000000000001,1.0,8.15,7.0200000000000005,6.3,11.030000000000001,0.92,9.79,3.41,3.91,1.25,2.87,10.59,7.2,8.3,4.7700000000000005,9.53,10.07
"MOSBY MOUNTAIN, UT US",25.53,29.44,29.96,0.0,35.620000000000005,31.99,33.03,28.96,28.55,22.75,20.06,25.13,35.65,31.63,0.0,21.13,23.33,25.56,32.339999999999996,30.34,20.38,22.05,23.650000000000002,26.52,28.22,30.55,17.57,31.83,14.97,29.240000000000002,22.66
"MOUNT BALDY, UT US",,,,,,,,,,,,,,,,,,,,,7.779999999999999,31.28,31.67,25.35,34.57,27.37,25.79,36.65,21.57,32.370000000000005,26.17
"MOUNT OLYMPUS 0.5 SW, UT US",,,,,,,,,,,,,,,,,8.83,24.77,27.36,23.94,19.79,2.5,,,,,,,,,
"MOUNTAIN DELL DAM, UT US",,,,,27.79,23.2,26.32,25.75,25.39,22.05,17.95,24.33,29.22,29.51,5.3,21.09,20.26,26.07,27.37,27.35,12.86,20.84,23.849999999999998,23.82,26.29,27.12,22.41,25.31,13.37,29.78,25.48
"MUD SPRING EUREKA 13 SW UTAH, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MURRAY 1.1 NW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,,,0.29,
"MURRAY 1.8 SE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,6.16,8.06,18.6,12.190000000000001
"MUSKRAT SPRINGS DELLE 10 SSE, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
"MYTON, UT US",6.74,7.56,7.3,0.0,6.9399999999999995,12.14,7.109999999999999,7.4399999999999995,6.37,5.62,5.8,5.68,7.75,7.16,1.0,4.54,6.12,6.76,7.52,10.21,3.76,0.61,0.0,1.91,3.9299999999999997,0.03,0.26,1.48,3.51,7.76,4.62
"NAPLES 0.8 N, UT US",,,,,,,,,,,,,,,,,,,,0.31,0.11000000000000001,4.88,0.95,,1.4700000000000002,7.53,3.91,3.4299999999999997,,,
"NAPLES 2.8 SSE, UT US",,,,,,,,,,,,,,,,,,,,,,,0.24,9.92,12.75,6.9399999999999995,4.99,9.54,3.41,9.780000000000001,6.03
"NATURAL BRIDGES N.M., UT US",12.45,4.37,3.08,6.5,0.0,7.13,11.97,12.16,11.09,11.71,6.510000000000001,12.719999999999999,13.48,12.91,24.2,11.67,10.120000000000001,7.859999999999999,15.99,8.74,9.55,16.1,9.86,16.39,13.15,8.72,9.9,12.88,5.22,11.94,14.610000000000001
"NEOLA, UT US",8.120000000000001,8.5,8.71,4.5,9.44,13.33,10.67,9.1,10.15,8.12,6.59,7.7,11.9,9.45,36.5,6.41,7.96,8.34,11.48,2.67,5.09,9.64,9.57,12.22,8.51,9.799999999999999,7.21,11.97,4.82,8.709999999999999,7.83
"NEPHI, UT US",14.5,17.35,17.28,17.5,14.969999999999999,17.87,19.55,14.15,16.759999999999998,11.2,11.290000000000001,13.17,13.05,18.03,42.6,11.25,10.97,11.52,14.35,12.370000000000001,10.55,8.42,9.27,11.52,10.84,13.66,14.45,19.5,7.199999999999999,11.96,11.06
"NEW HARMONY, UT US",7.640000000000001,17.330000000000002,17.919999999999998,1.0,11.83,15.05,22.25,10.56,18.4,13.450000000000001,7.4399999999999995,11.780000000000001,28.67,29.1,77.2,10.16,19.060000000000002,10.02,18.38,7.12,14.55,15.17,14.77,17.93,21.04,13.110000000000001,14.42,22.330000000000002,7.3,21.82,11.13
"NEWCASTLE 0.6 SSW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,6.050000000000001,9.69,4.41,10.45,8.25
"NIBLEY 1.0 WNW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.51,
"NORTH LOGAN 0.7 E, UT US",,,,,,,,,,,,,,,,,,,,13.68,,,,,,,,,,,
"NORTH LOGAN 0.8 ESE, UT US",,,,,,,,,,,,,,,,,,1.39,21.689999999999998,,14.350000000000001,17.64,18.91,18.48,23.86,26.17,17.14,22.77,12.74,6.04,
"NORTH LONG POINT UTAH, UT US",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"NORTH OGDEN 1.2 S, UT US",,,,,,,,,,,,,,,,,,,,8.040000000000001,17.939999999999998,16.61,20.92,24.77,27.93,25.65,15.88,10.66,,,
"NORWAY KAMAS 10 W UTAH, UT US",0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"NUTTER S RANCH, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
"OAK CITY 0.3 SSE, UT US",,,,,,,,,,,,,,,,,7.79,12.7,17.740000000000002,16.69,11.76,11.5,12.3,11.09,13.85,14.08,13.95,17.42,5.32,16.98,10.95
"OAK CITY, UT US",9.97,13.43,16.66,31.0,14.15,17.45,20.32,13.71,16.86,8.02,10.64,13.08,13.44,21.73,38.0,13.96,10.35,12.58,18.62,15.11,11.17,11.68,11.709999999999999,10.26,14.16,12.23,12.25,15.16,5.05,13.57,8.07
"OAK CREEK, UT US",,,,,,,,,,,,,,,,,,,16.09,25.94,24.99,17.86,21.07,19.869999999999997,17.37,19.79,17.16,31.25,10.4,26.18,19.86
"OAKLEY 0.9 SW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.18,18.36,11.059999999999999
"OAKLEY 1.0 SW, UT US",,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,
"OASIS 1.2 NE, UT US",,,,,,,,,,,,,,,,,,,,,,1.58,7.1,,6.38,0.5,,,,,
"OGDEN 2.0 NE, UT US",,,,,,,,,,,,,,,,,,,,26.1,19.92,15.16,,,,,,,,,
"OGDEN HINKLEY AIRPORT, UT US",,,,,,,14.32,14.24,17.28,12.35,10.93,13.09,18.349999999999998,21.39,0.0,13.99,12.17,17.75,17.439999999999998,22.18,13.95,10.35,13.99,18.24,17.97,15.99,10.58,21.36,7.86,11.83,11.45
"OGDEN NE BENCH, UT US",,,,,,,,,,,,,,,,,,,,27.279999999999998,19.58,15.54,20.14,26.31,27.48,23.5,16.02,31.740000000000002,13.25,20.43,17.939999999999998
"OGDEN PIONEER PH, UT US",12.64,26.91,20.39,24.0,25.83,21.689999999999998,29.72,18.71,20.36,16.79,16.21,16.33,21.47,25.97,5.0,17.82,13.22,17.509999999999998,8.72,,,,,,,,,,,,
"OGDEN SUGAR FACTORY, UT US",13.73,20.68,21.64,0.0,23.39,20.98,23.7,13.059999999999999,14.38,8.3,13.0,15.39,19.45,18.23,0.0,3.8200000000000003,6.43,0.7,,,,,,,,,,,,,
"OLMSTEAD PH, UT US",18.189999999999998,24.29,18.36,30.0,20.77,19.56,26.78,19.9,20.77,13.45,4.9799999999999995,0.0,,,,,,,,,,,,,,,,,,,
"ORDERVILLE, UT US",17.95,23.14,13.87,19.0,15.73,15.64,22.0,9.11,14.08,16.29,8.57,9.16,19.71,29.07,38.4,11.41,14.870000000000001,9.09,26.86,4.74,15.44,9.92,3.38,,,,,,,,
"OREM 1.4 ESE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,11.57,11.46
"OREM 1.7 SSW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.99,5.91,7.2299999999999995,0.12,6.77,1.8199999999999998
"OREM 2.6 S, UT US",,,,,,,,,,,,,,,,,,1.96,12.399999999999999,16.19,4.74,,,,,,,,,,
"OREM TREATMENT PLANT, UT US",11.8,7.99,2.19,34.8,15.07,13.44,15.48,13.799999999999999,11.55,8.25,10.290000000000001,13.04,11.5,17.66,32.3,10.120000000000001,7.18,13.63,5.5600000000000005,,,,,,,,,,,,
"ORTON 4.7 SSE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,13.45,6.53,10.73,9.93
"OTTER CREEK UTAH, UT US",,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"OURAY 4 NE, UT US",8.19,8.61,5.6000000000000005,5.4,7.3,10.77,7.95,6.609999999999999,7.83,4.71,5.96,5.35,5.3500000000000005,6.05,5.2,5.79,6.96,6.69,7.6,0.0,2.8,7.78,7.9399999999999995,10.36,10.02,7.08,4.64,7.13,4.25,8.66,6.96
"PANGUITCH 0.1 E, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,5.26,4.13,,,,
"PANGUITCH LAKE RANGER STATION, UT US",,,,,,,,,,,,,,,,,,,,,,,2.28,18.48,17.03,15.68,14.469999999999999,27.78,8.18,19.56,17.169999999999998
"PANGUITCH, UT US",11.74,10.5,10.81,4.5,8.61,13.22,12.08,9.07,8.77,9.17,5.54,2.27,7.17,2.0,,,,2.81,11.1,4.59,2.58,12.290000000000001,14.73,13.93,9.84,10.32,11.57,15.21,5.96,12.07,3.58
"PARAGONAH, UT US",13.469999999999999,12.85,14.49,40.5,15.1,14.62,17.52,6.98,12.04,10.02,1.31,4.359999999999999,8.040000000000001,1.6,,3.5100000000000002,1.12,,0.0,,,,,,,,,,,0.0,5.65
"PARIA RANGER STATION, UT US",,,,,,,,7.57,8.989999999999998,9.14,4.02,1.8299999999999998,9.71,10.51,0.0,4.48,7.359999999999999,5.13,7.99,2.15,2.87,7.42,3.54,9.54,5.16,3.81,8.24,1.9,0.32,6.52,4.65
"PARIETTE DRAW, UT US",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
"PARK CITY 1.3 E, UT US",,,,,,,,,,,,,,,,,,1.87,8.35,2.29,11.8,10.15,7.06,,,,,,,,
"PARK CITY 1.4 NNW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46,15.719999999999999,8.69
"PARK CITY 4 NW, UT US",2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PARK CITY 5.5 NNE, UT US",,,,,,,,,,,,,,,,,4.25,0.94,3.04,,1.51,6.1,14.33,8.620000000000001,,,,,,,
"PARK CITY 8.6 NNW, UT US",,,,,,,,,,,,,,,,,,,,2.09,7.2,,,,,,,,,,
"PARK CITY 8.7 NW, UT US",,,,,,,,,,,,,,,,,,,,,,5.92,,,,,,,,,
"PARK CITY, UT US",6.98,23.92,16.86,97.1,21.73,11.540000000000001,23.12,18.91,16.53,18.05,14.14,16.18,21.88,24.42,164.6,13.450000000000001,,,,,,,,6.869999999999999,18.84,16.77,18.17,26.61,6.09,1.73,0.89
"PARLEY S SUMMIT, UT US",27.08,37.44,34.76,0.0,40.269999999999996,34.93,39.51,32.95,32.44,29.049999999999997,24.740000000000002,32.14,31.67,36.98,0.0,28.15,32.32,32.44,41.88,37.43,27.14,28.65,34.96,27.85,33.480000000000004,35.89,27.66,38.55,24.26,37.06,33.16
"PAROWAN 0.5 NNW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,7.02,6.0600000000000005,14.25,9.94
"PARRISH CREEK, UT US",,,,,,,,6.1,45.46,41.04,33.44,40.56,42.15,53.959999999999994,0.0,40.05,41.36,52.37,51.769999999999996,53.68,37.46,35.48,43.57,41.05,45.16,44.67,35.46,54.769999999999996,30.369999999999997,42.52,37.370000000000005
"PARTOUN, UT US",3.7800000000000002,6.7,6.09,12.8,6.4399999999999995,10.08,8.99,5.19,8.77,5.78,3.1999999999999997,5.95,8.62,7.86,3.4,2.5,1.43,9.36,8.97,11.23,7.23,7.07,5.67,7.18,5.68,5.4,5.739999999999999,8.48,1.9900000000000002,7.16,3.25
"PAYSON RANGER STATION, UT US",25.52,28.06,25.73,0.0,30.14,30.619999999999997,35.39,24.31,24.44,22.16,18.68,27.33,28.439999999999998,28.44,0.0,22.96,27.450000000000003,27.23,33.44,25.32,22.98,22.439999999999998,24.34,20.74,21.78,22.97,24.86,33.46,15.86,25.86,23.36
"PAYSON, UT US",13.35,20.67,18.25,0.0,7.96,18.16,19.240000000000002,11.860000000000001,,,,,,,,,,,,,,,,,,,,,,,
"PERRY 0.6 S, UT US",,,,,,,,,,,,,,,,,,,9.129999999999999,11.37,8.74,4.83,2.45,3.9,6.1,12.74,13.049999999999999,14.73,4.79,3.59,10.96
"PICKLE KEG, UT US",28.65,30.33,28.56,0.0,32.86,40.75,37.74,32.76,27.27,31.45,23.35,31.37,30.98,34.35,0.0,30.97,29.55,34.14,39.74,36.65,31.88,33.19,33.03,27.75,28.369999999999997,26.64,25.15,37.04,21.78,28.15,26.07
"PINE CREEK, UT US",23.53,29.169999999999998,36.37,0.0,32.12,41.64,42.86,32.54,35.85,29.67,24.4,34.980000000000004,34.67,35.03,0.0,34.760000000000005,33.48,31.98,44.76,39.84,29.67,33.769999999999996,33.37,30.28,34.96,28.88,35.58,39.46,18.48,30.27,27.770000000000003
"PINEVIEW DAM, UT US",5.6499999999999995,8.48,0.25,0.0,1.76,4.98,38.82,27.98,31.45,27.95,20.52,24.810000000000002,33.74,35.88,117.9,24.6,31.25,31.62,32.87,37.74,23.9,18.75,31.15,29.9,34.55,27.22,20.99,34.55,19.36,24.48,24.49
"PLEASANT GROVE 1.0 WNW, UT US",,,,,,,,,,,,,,,,,,,,11.33,13.98,5.52,,,,,,,,,
"PLEASANT GROVE UTAH, UT US",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PLEASANT GROVE, UT US",15.51,15.58,18.48,29.4,17.7,19.15,22.72,18.15,19.07,12.91,12.69,15.7,17.29,27.3,63.8,14.11,12.57,20.22,19.200000000000003,17.31,8.129999999999999,5.46,8.81,8.459999999999999,1.36,7.96,8.7,23.97,10.98,16.240000000000002,13.61
"PLEASANT VIEW 1.2 S, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.27
"PLYMOUTH, UT US",8.379999999999999,15.9,11.45,23.2,13.76,13.79,20.27,13.32,12.6,4.25,8.790000000000001,11.07,17.67,20.93,0.0,10.85,12.89,10.5,17.4,15.48,9.33,7.48,13.84,12.99,20.9,16.55,11.21,23.5,10.92,15.08,11.75
"PRICE 2.2 W, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,4.9399999999999995,11.07,4.03,1.6600000000000001,
"PRICE 3 E, UT US",,,,,,,,,,,,,,,,,,,,1.94,5.61,8.03,2.22,,,,,,,,
"PRICE 6.6 ESE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01,
"PRICE BLM, UT US",10.709999999999999,10.93,9.41,3.5,10.55,17.36,8.93,7.710000000000001,9.72,6.91,5.34,5.34,10.61,9.58,7.0,6.1,7.04,7.07,4.23,1.79,5.92,8.66,7.57,7.0,7.830000000000001,7.17,,,,,
"PRICE CARBON CO AIRPORT, UT US",,,,,,,1.93,8.0,9.21,6.31,5.71,5.42,11.16,13.08,0.0,4.62,8.73,7.2700000000000005,8.67,9.38,5.59,2.98,7.64,8.6,8.67,7.07,7.17,10.7,4.0200000000000005,9.51,6.39
"PROMONTORY, UT US",7.94,10.5,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PROVIDENCE 0.2 W, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,10.29,5.29,,,
"PROVIDENCE 0.5 NW, UT US",,,,,,,,,,,,,,,,,,,,,12.81,9.81,4.97,,,,,,,,
"PROVIDENCE 0.7 NW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,15.24,4.609999999999999,1.69,6.59
"PROVIDENCE 0.8 WNW, UT US",,,,,,,,,,,,,,,,,4.09,20.15,10.92,25.4,8.55,9.44,13.2,15.64,18.4,23.57,13.78,19.419999999999998,10.67,15.91,16.95
"PROVO 22 E, UT US",,,,,,,,,,,,,,,,,,,19.38,22.55,14.82,11.4,11.26,,,,,,,,
"PROVO 3.4 SSE, UT US",,,,,,,,,,,,,,,,,4.14,11.14,,,,,,,,,,,,,
"PROVO BYU, UT US",17.9,23.94,18.48,44.5,21.81,20.25,22.869999999999997,17.65,17.29,11.91,10.65,16.7,18.62,23.08,66.0,15.45,12.73,19.5,21.62,19.89,12.99,13.02,16.9,15.719999999999999,14.35,15.030000000000001,13.53,17.060000000000002,7.29,17.68,12.76
"RANDOLPH 0.4 NNW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,0.44999999999999996,,
"RANDOLPH, UT US",9.02,7.75,,,8.38,22.49,23.43,16.98,13.84,13.9,14.25,13.01,14.44,16.77,66.2,10.43,11.25,12.69,16.4,16.05,9.68,10.75,20.07,8.56,13.76,17.53,12.15,11.43,6.43,7.75,11.82
"RAY S VALLEY UTAH, UT US",,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RED DOME ROSETTE 22 S, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
"RED PINE RIDGE, UT US",26.17,32.04,27.64,0.0,35.730000000000004,37.03,34.69,26.810000000000002,30.17,24.96,22.83,27.58,29.2,34.379999999999995,0.0,23.84,29.27,31.35,36.67,31.169999999999998,24.48,26.63,35.269999999999996,22.46,30.759999999999998,31.08,26.77,35.47,20.46,31.16,28.36
"REDDEN MINE LWR, UT US",,,,,,,,,,,,,,,,,,,,,10.08,26.13,34.05,28.15,31.57,37.29,26.36,39.64,22.06,34.35,28.59
"REES FLAT, UT US",,,,,,,,,,,,,,,,,,,,,8.19,20.98,22.66,18.6,24.05,20.47,21.75,28.88,14.07,24.759999999999998,22.6
"RICHFIELD RADIO KSVC, UT US",7.64,9.71,7.61,6.8,6.62,9.31,10.16,7.85,7.41,7.14,6.510000000000001,7.33,8.82,6.99,23.5,5.61,5.85,4.1899999999999995,10.17,10.78,7.67,9.07,10.09,8.41,6.58,2.39,6.64,5.95,2.54,8.96,6.25
"RICHMOND 0.5 WNW, UT US",,,,,,,,,,,,,,,,,5.92,3.26,9.51,25.89,17.009999999999998,13.23,19.46,18.76,25.13,26.3,9.52,4.23,11.86,15.309999999999999,16.74
"RICHMOND 1.6 NE, UT US",,,,,,,,,,,,,,,,,,5.68,7.49,1.51,,,,,,,,,,,
"RICHMOND, UT US",14.469999999999999,19.740000000000002,15.75,54.0,24.009999999999998,22.29,26.71,20.06,19.1,14.0,13.83,16.52,21.64,26.939999999999998,56.9,15.23,18.56,15.69,19.87,26.36,18.01,13.01,21.0,20.080000000000002,26.87,25.85,15.15,25.95,14.48,15.48,16.53
"ROCK CREEK, UT US",15.280000000000001,25.48,21.65,0.0,30.060000000000002,28.119999999999997,25.37,22.759999999999998,22.37,17.34,14.889999999999999,18.33,24.17,26.43,0.0,18.04,19.66,21.36,27.75,22.73,16.15,19.98,22.44,21.23,23.82,21.15,17.95,29.05,11.959999999999999,27.56,17.96
"ROCKVILLE 5.1 SW, UT US",,,,,,,,,,,,,,,,,,,6.04,11.629999999999999,11.9,15.290000000000001,10.530000000000001,14.18,14.75,5.99,,,,,
"ROCKY BASIN SETTLEME, UT US",32.15,45.34,38.33,0.0,44.53,43.129999999999995,57.54,34.95,41.26,35.76,29.37,34.72,43.839999999999996,46.56,0.0,30.05,39.48,38.18,52.09,41.27,32.78,37.86,37.35,34.94,38.25,39.18,30.400000000000002,53.86,22.97,38.15,33.46
"ROOSEVELT 0.2 WSW, UT US",,,,,,,,,,,,,,,,,,,,0.39,,,,,,,,,,,
"ROOSEVELT 1.1 SE, UT US",,,,,,,,,,,,,,,,,,,,1.46,2.54,,,,,,,,,,
"ROOSEVELT RADIO, UT US",6.63,8.19,8.41,4.0,7.49,11.950000000000001,7.83,7.64,7.2299999999999995,2.55,0.0,0.0,0.0,4.56,19.0,5.21,6.6,4.99,8.35,9.03,4.25,8.66,5.5200000000000005,8.09,9.82,6.25,4.859999999999999,8.2,4.61,7.43,6.02
"ROSEBUD UTAH, UT US",,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ROSETTE, UT US",10.69,13.39,8.44,0.0,15.780000000000001,12.51,19.48,12.25,11.9,8.27,6.67,9.5,13.14,15.52,0.0,7.4,7.29,13.03,13.45,5.41,7.1,9.709999999999999,14.15,15.24,14.64,11.64,8.74,15.11,6.8100000000000005,8.43,8.33
"ROY 0.5 NE, UT US",,,,,,,,,,,,,,,,,,2.83,15.23,4.3,,,,,,,,,,,
"ROY 1.7 NNE, UT US",,,,,,,,,,,,,,,,,,,9.44,13.57,11.7,12.129999999999999,3.53,,,,,,,,
"SALEM 1.2 SW, UT US",,,,,,,,,,,,,,,,,,,10.33,,,,,,,,,,,,
"SALINA 24 E, UT US",14.389999999999999,15.620000000000001,10.75,68.4,13.88,19.16,20.52,12.67,13.21,11.18,10.709999999999999,9.290000000000001,10.33,14.58,94.9,7.59,8.54,11.03,17.259999999999998,11.620000000000001,10.19,14.62,15.24,16.28,14.68,11.85,10.57,16.65,7.24,15.43,18.18
"SALINA, UT US",7.01,11.77,2.7600000000000002,,,,,,,,,,,,14.0,11.89,14.42,12.33,15.6,9.72,,,,,,,,,,,
"SALT LAKE CITY 0.7 NNW, UT US",,,,,,,,,,,,,,,,,,,9.5,5.5,,,,,,,,,,,
"SALT LAKE CITY 1.8 SE, UT US",,,,,,,,,,,,,,,,,,,17.34,23.06,15.07,15.77,17.52,19.419999999999998,16.77,20.68,11.49,24.22,10.26,19.25,15.92
"SALT LAKE CITY 2.1 NE, UT US",,,,,,,,,,,,,,,,,,,11.04,,,3.33,,,,,,,6.6499999999999995,18.82,18.17
"SALT LAKE CITY 2.1 SE, UT US",,,,,,,,,,,,,,,,,7.96,20.58,23.37,23.66,15.33,15.65,17.32,19.62,19.11,20.4,3.1399999999999997,,,,
"SALT LAKE CITY 3.3 E, UT US",,,,,,,,,,,,,,,,,2.13,20.86,4.56,6.87,10.83,9.02,15.36,12.67,12.55,21.83,10.03,8.23,5.04,15.379999999999999,15.41
"SALT LAKE CITY 3.6 SE, UT US",,,,,,,,,,,,,,,,,,1.71,23.94,23.34,13.67,14.059999999999999,12.44,16.66,,,,,,,
"SALT LAKE CITY 3.8 E, UT US",,,,,,,,,,,,,,,,,,,,,1.74,0.75,,,2.38,,1.02,2.28,,,1.12
"SALT LAKE CITY 4.1 ESE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,10.16,11.870000000000001,,,
"SALT LAKE CITY 4.5 SE, UT US",,,,,,,,,,,,,,,,,,,,,18.69,19.02,18.69,13.95,,,,,,,
"SALT LAKE CITY 4.9 SE, UT US",,,,,,,,,,,,,,,,,,14.93,25.04,25.45,16.73,12.22,4.25,,,,,,,,
"SALT LAKE CITY 8.3 ENE, UT US",,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,
"SALT LAKE CITY 8.3 WSW, UT US",,,,,,,,,,,,,,,,,,,,,,,,7.81,,,3.83,18.89,8.1,11.06,11.18
"SALT LAKE CITY E BENCH, UT US",14.47,28.299999999999997,22.38,55.8,25.33,18.6,30.18,21.94,20.72,20.53,16.400000000000002,21.810000000000002,22.09,1.68,,,,,,,,,,,,,,,,,
"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12.1,18.89,15.290000000000001,40.2,17.33,16.95,23.81,13.54,16.37,15.07,10.3,15.96,14.9,16.9,56.300000000000004,13.4,11.77,15.879999999999999,18.72,19.16,12.68,11.66,14.47,16.17,14.89,16.03,13.23,20.12,8.99,15.370000000000001,12.59
"SALT LAKE TRIAD CENTER, UT US",14.84,21.77,17.919999999999998,40.5,18.08,21.439999999999998,28.669999999999998,17.34,16.57,16.12,9.620000000000001,15.940000000000001,11.4,20.85,33.9,12.92,10.79,16.72,19.240000000000002,12.159999999999998,9.86,6.03,,,,,,,,,
"SANDY 1.0 ESE, UT US",,,,,,,,,,,,,,,,,1.93,,,,,,,,,,,,,,
"SANDY 1.1 NNE, UT US",,,,,,,,,,,,,,,,,,,15.34,24.21,14.63,16.63,17.7,17.59,17.17,20.17,16.54,25.05,9.17,18.95,13.96
"SANDY 1.2 SSW, UT US",,,,,,,,,,,,,,,,,,4.72,6.63,2.02,2.72,,,,,,,,,,
"SANDY 1.6 NE, UT US",,,,,,,,,,,,,,,,,4.359999999999999,6.12,7.4,,0.71,,,,,1.3599999999999999,14.38,20.15,,,
"SANDY 1.7 WNW, UT US",,,,,,,,,,,,,,,,,,,,,,,9.36,1.53,,,,,,,
